timestamp,host,json
2025-04-15T08:48:48.168Z,ecom-api-1,"{""eventId"":""evt_0168"",""eventType"":""purchase"",""occurredAt"":""2025-04-15T08:48:48.168Z"",""userId"":""usr_029"",""paymentMethodId"":""pm_029"",""order"":{""orderId"":""ORD-2025-10168"",""status"":""confirmed"",""basket"":{""lines"":[{""lineId"":""line_1"",""itemId"":""item_005"",""name"":""Rugged Speaker"",""quantity"":1,""unitPrice"":93.5,""lineTotal"":93.5},{""lineId"":""line_2"",""itemId"":""item_012"",""name"":""Soft Keyboard"",""quantity"":2,""unitPrice"":22.2,""lineTotal"":44.4},{""lineId"":""line_3"",""itemId"":""item_019"",""name"":""Max Hoodie"",""quantity"":3,""unitPrice"":141.9,""lineTotal"":425.7},{""lineId"":""line_4"",""itemId"":""item_026"",""name"":""Lite Lamp"",""quantity"":1,""unitPrice"":70.6,""lineTotal"":70.6}],""currency"":""USD""},""totals"":{""subtotal"":634.2,""tax"":55.81,""shipping"":0,""total"":690.01},""shipping"":{""method"":""Standard"",""address"":{""line1"":""129 Oak St"",""city"":""Chicago"",""state"":""IL"",""zip"":""60601"",""country"":""US""},""tracking"":null}},""payment"":{""status"":""captured"",""amount"":690.01,""currency"":""USD"",""cardFingerprint"":""fp_029"",""last4"":""3813""}}"
2025-04-18T09:49:49.169Z,ecom-api-2,"{""eventId"":""evt_0169"",""eventType"":""purchase"",""occurredAt"":""2025-04-18T09:49:49.169Z"",""userId"":""usr_040"",""paymentMethodId"":""pm_040"",""order"":{""orderId"":""ORD-2025-10169"",""status"":""fulfilled"",""basket"":{""lines"":[{""lineId"":""line_1"",""itemId"":""item_008"",""name"":""Compact Stand"",""quantity"":2,""unitPrice"":144.8,""lineTotal"":289.6},{""lineId"":""line_2"",""itemId"":""item_015"",""name"":""Classic Speaker"",""quantity"":3,""unitPrice"":73.5,""lineTotal"":220.5},{""lineId"":""line_3"",""itemId"":""item_022"",""name"":""Minimal Keyboard"",""quantity"":1,""unitPrice"":192.2,""lineTotal"":192.2},{""lineId"":""line_4"",""itemId"":""item_029"",""name"":""Rugged Hoodie"",""quantity"":2,""unitPrice"":121.9,""lineTotal"":243.8},{""lineId"":""line_5"",""itemId"":""item_036"",""name"":""Soft Lamp"",""quantity"":3,""unitPrice"":50.6,""lineTotal"":151.8}],""currency"":""USD""},""totals"":{""subtotal"":1097.9,""tax"":96.62,""shipping"":5,""total"":1199.52},""shipping"":{""method"":""Express"",""address"":{""line1"":""140 Pine St"",""city"":""Seattle"",""state"":""WA"",""zip"":""98101"",""country"":""US""},""tracking"":{""carrier"":""ShipGo"",""number"":""TRK00000169"",""url"":""https://track.example.com/TRK00000169""}}},""payment"":{""status"":""captured"",""amount"":1199.52,""currency"":""USD"",""cardFingerprint"":""fp_040"",""last4"":""4880""}}"
2025-04-21T10:50:50.170Z,ecom-worker-1,"{""eventId"":""evt_0170"",""eventType"":""purchase"",""occurredAt"":""2025-04-21T10:50:50.170Z"",""userId"":""usr_051"",""paymentMethodId"":""pm_051"",""order"":{""orderId"":""ORD-2025-10170"",""status"":""shipped"",""basket"":{""lines"":[{""lineId"":""line_1"",""itemId"":""item_011"",""name"":""Max Lamp"",""quantity"":3,""unitPrice"":195.1,""lineTotal"":585.3}],""currency"":""USD""},""totals"":{""subtotal"":585.3,""tax"":51.51,""shipping"":9.99,""total"":646.8},""shipping"":{""method"":""Pickup"",""address"":{""line1"":""151 Lake St"",""city"":""Denver"",""state"":""CO"",""zip"":""80202"",""country"":""US""},""tracking"":{""carrier"":""USPS"",""number"":""TRK00000170"",""url"":""https://track.example.com/TRK00000170""}}},""payment"":{""status"":""captured"",""amount"":646.8,""currency"":""USD"",""cardFingerprint"":""fp_011"",""last4"":""2067""}}"
2025-04-24T11:51:51.171Z,ecom-cs-1,"{""eventId"":""evt_0171"",""eventType"":""purchase"",""occurredAt"":""2025-04-24T11:51:51.171Z"",""userId"":""usr_062"",""paymentMethodId"":""pm_062"",""order"":{""orderId"":""ORD-2025-10171"",""status"":""delivered"",""basket"":{""lines"":[{""lineId"":""line_1"",""itemId"":""item_014"",""name"":""Minimal Hoodie"",""quantity"":1,""unitPrice"":56.4,""lineTotal"":56.4},{""lineId"":""line_2"",""itemId"":""item_021"",""name"":""Rugged Lamp"",""quantity"":2,""unitPrice"":175.1,""lineTotal"":350.2}],""currency"":""USD""},""totals"":{""subtotal"":406.6,""tax"":35.78,""shipping"":15,""total"":457.38},""shipping"":{""method"":""Standard"",""address"":{""line1"":""162 Market St"",""city"":""Portland"",""state"":""OR"",""zip"":""97201"",""country"":""US""},""tracking"":{""carrier"":""FastParcel"",""number"":""TRK00000171"",""url"":""https://track.example.com/TRK00000171""}}},""payment"":{""status"":""captured"",""amount"":457.38,""currency"":""USD"",""cardFingerprint"":""fp_022"",""last4"":""3134""}}"
2025-04-27T12:52:52.172Z,ecom-api-1,"{""eventId"":""evt_0172"",""eventType"":""purchase"",""occurredAt"":""2025-04-27T12:52:52.172Z"",""userId"":""usr_003"",""paymentMethodId"":""pm_003"",""order"":{""orderId"":""ORD-2025-10172"",""status"":""confirmed"",""basket"":{""lines"":[{""lineId"":""line_1"",""itemId"":""item_017"",""name"":""Pro Keyboard"",""quantity"":2,""unitPrice"":107.7,""lineTotal"":215.4},{""lineId"":""line_2"",""itemId"":""item_024"",""name"":""Compact Hoodie"",""quantity"":3,""unitPrice"":36.4,""lineTotal"":109.2},{""lineId"":""line_3"",""itemId"":""item_031"",""name"":""Classic Lamp"",""quantity"":1,""unitPrice"":155.1,""lineTotal"":155.1}],""currency"":""USD""},""totals"":{""subtotal"":479.7,""tax"":42.21,""shipping"":0,""total"":521.91},""shipping"":{""method"":""Express"",""address"":{""line1"":""103 Lake St"",""city"":""Denver"",""state"":""CO"",""zip"":""80202"",""country"":""US""},""tracking"":null}},""payment"":{""status"":""captured"",""amount"":521.91,""currency"":""USD"",""cardFingerprint"":""fp_003"",""last4"":""1291""}}"
2025-04-30T13:53:53.173Z,ecom-api-2,"{""eventId"":""evt_0173"",""eventType"":""purchase"",""occurredAt"":""2025-04-30T13:53:53.173Z"",""userId"":""usr_014"",""paymentMethodId"":""pm_014"",""order"":{""orderId"":""ORD-2025-10173"",""status"":""fulfilled"",""basket"":{""lines"":[{""lineId"":""line_1"",""itemId"":""item_020"",""name"":""Soft Speaker"",""quantity"":3,""unitPrice"":158,""lineTotal"":474},{""lineId"":""line_2"",""itemId"":""item_027"",""name"":""Max Keyboard"",""quantity"":1,""unitPrice"":87.7,""lineTotal"":87.7},{""lineId"":""line_3"",""itemId"":""item_034"",""name"":""Lite Hoodie"",""quantity"":2,""unitPrice"":16.4,""lineTotal"":32.8},{""lineId"":""line_4"",""itemId"":""item_041"",""name"":""Pro Lamp"",""quantity"":3,""unitPrice"":135.1,""lineTotal"":405.3}],""currency"":""USD""},""totals"":{""subtotal"":999.8,""tax"":87.98,""shipping"":5,""total"":1092.78},""shipping"":{""method"":""Pickup"",""address"":{""line1"":""114 Market St"",""city"":""Portland"",""state"":""OR"",""zip"":""97201"",""country"":""US""},""tracking"":{""carrier"":""USPS"",""number"":""TRK00000173"",""url"":""https://track.example.com/TRK00000173""}}},""payment"":{""status"":""captured"",""amount"":1092.78,""currency"":""USD"",""cardFingerprint"":""fp_014"",""last4"":""2358""}}"
2025-05-03T14:54:54.174Z,ecom-worker-1,"{""eventId"":""evt_0174"",""eventType"":""purchase"",""occurredAt"":""2025-05-03T14:54:54.174Z"",""userId"":""usr_025"",""paymentMethodId"":""pm_025"",""order"":{""orderId"":""ORD-2025-10174"",""status"":""shipped"",""basket"":{""lines"":[{""lineId"":""line_1"",""itemId"":""item_023"",""name"":""Classic Stand"",""quantity"":1,""unitPrice"":19.3,""lineTotal"":19.3},{""lineId"":""line_2"",""itemId"":""item_030"",""name"":""Minimal Speaker"",""quantity"":2,""unitPrice"":138,""lineTotal"":276},{""lineId"":""line_3"",""itemId"":""item_037"",""name"":""Rugged Keyboard"",""quantity"":3,""unitPrice"":67.7,""lineTotal"":203.1},{""lineId"":""line_4"",""itemId"":""item_044"",""name"":""Soft Hoodie"",""quantity"":1,""unitPrice"":186.4,""lineTotal"":186.4},{""lineId"":""line_5"",""itemId"":""item_051"",""name"":""Max Lamp"",""quantity"":2,""unitPrice"":115.1,""lineTotal"":230.2}],""currency"":""USD""},""totals"":{""subtotal"":915,""tax"":80.52,""shipping"":9.99,""total"":1005.51},""shipping"":{""method"":""Standard"",""address"":{""line1"":""125 Oak St"",""city"":""Austin"",""state"":""TX"",""zip"":""78701"",""country"":""US""},""tracking"":{""carrier"":""FastParcel"",""number"":""TRK00000174"",""url"":""https://track.example.com/TRK00000174""}}},""payment"":{""status"":""captured"",""amount"":1005.51,""currency"":""USD"",""cardFingerprint"":""fp_025"",""last4"":""3425""}}"
2025-05-06T15:55:55.175Z,ecom-cs-1,"{""eventId"":""evt_0175"",""eventType"":""purchase"",""occurredAt"":""2025-05-06T15:55:55.175Z"",""userId"":""usr_036"",""paymentMethodId"":""pm_075"",""order"":{""orderId"":""ORD-2025-10175"",""status"":""delivered"",""basket"":{""lines"":[{""lineId"":""line_1"",""itemId"":""item_026"",""name"":""Lite Lamp"",""quantity"":2,""unitPrice"":70.6,""lineTotal"":141.2}],""currency"":""USD""},""totals"":{""subtotal"":141.2,""tax"":12.43,""shipping"":15,""total"":168.63},""shipping"":{""method"":""Express"",""address"":{""line1"":""136 Pine St"",""city"":""Atlanta"",""state"":""GA"",""zip"":""30303"",""country"":""US""},""tracking"":{""carrier"":""ShipGo"",""number"":""TRK00000175"",""url"":""https://track.example.com/TRK00000175""}}},""payment"":{""status"":""captured"",""amount"":168.63,""currency"":""USD"",""cardFingerprint"":""fp_026"",""last4"":""3522""}}"
2025-05-09T16:56:56.176Z,ecom-api-1,"{""eventId"":""evt_0176"",""eventType"":""purchase"",""occurredAt"":""2025-05-09T16:56:56.176Z"",""userId"":""usr_047"",""paymentMethodId"":""pm_047"",""order"":{""orderId"":""ORD-2025-10176"",""status"":""confirmed"",""basket"":{""lines"":[{""lineId"":""line_1"",""itemId"":""item_029"",""name"":""Rugged Hoodie"",""quantity"":3,""unitPrice"":121.9,""lineTotal"":365.7},{""lineId"":""line_2"",""itemId"":""item_036"",""name"":""Soft Lamp"",""quantity"":1,""unitPrice"":50.6,""lineTotal"":50.6}],""currency"":""USD""},""totals"":{""subtotal"":416.3,""tax"":36.63,""shipping"":0,""total"":452.93},""shipping"":{""method"":""Pickup"",""address"":{""line1"":""147 Lake St"",""city"":""Miami"",""state"":""FL"",""zip"":""33101"",""country"":""US""},""tracking"":null}},""payment"":{""status"":""captured"",""amount"":452.93,""currency"":""USD"",""cardFingerprint"":""fp_007"",""last4"":""1679""}}"
2025-05-12T17:57:57.177Z,ecom-api-2,"{""eventId"":""evt_0177"",""eventType"":""purchase"",""occurredAt"":""2025-05-12T17:57:57.177Z"",""userId"":""usr_058"",""paymentMethodId"":""pm_058"",""order"":{""orderId"":""ORD-2025-10177"",""status"":""fulfilled"",""basket"":{""lines"":[{""lineId"":""line_1"",""itemId"":""item_032"",""name"":""Compact Keyboard"",""quantity"":1,""unitPrice"":172.2,""lineTotal"":172.2},{""lineId"":""line_2"",""itemId"":""item_039"",""name"":""Classic Hoodie"",""quantity"":2,""unitPrice"":101.9,""lineTotal"":203.8},{""lineId"":""line_3"",""itemId"":""item_046"",""name"":""Minimal Lamp"",""quantity"":3,""unitPrice"":30.6,""lineTotal"":91.8}],""currency"":""USD""},""totals"":{""subtotal"":467.8,""tax"":41.17,""shipping"":5,""total"":513.97},""shipping"":{""method"":""Standard"",""address"":{""line1"":""158 Market St"",""city"":""Boston"",""state"":""MA"",""zip"":""02108"",""country"":""US""},""tracking"":{""carrier"":""FastParcel"",""number"":""TRK00000177"",""url"":""https://track.example.com/TRK00000177""}}},""payment"":{""status"":""captured"",""amount"":513.97,""currency"":""USD"",""cardFingerprint"":""fp_018"",""last4"":""2746""}}"
2025-05-15T18:58:58.178Z,ecom-worker-1,"{""eventId"":""evt_0178"",""eventType"":""purchase"",""occurredAt"":""2025-05-15T18:58:58.178Z"",""userId"":""usr_069"",""paymentMethodId"":""pm_069"",""order"":{""orderId"":""ORD-2025-10178"",""status"":""shipped"",""basket"":{""lines"":[{""lineId"":""line_1"",""itemId"":""item_035"",""name"":""Max Speaker"",""quantity"":2,""unitPrice"":33.5,""lineTotal"":67},{""lineId"":""line_2"",""itemId"":""item_042"",""name"":""Lite Keyboard"",""quantity"":3,""unitPrice"":152.2,""lineTotal"":456.6},{""lineId"":""line_3"",""itemId"":""item_049"",""name"":""Pro Hoodie"",""quantity"":1,""unitPrice"":81.9,""lineTotal"":81.9},{""lineId"":""line_4"",""itemId"":""item_056"",""name"":""Compact Lamp"",""quantity"":2,""unitPrice"":10.6,""lineTotal"":21.2}],""currency"":""USD""},""totals"":{""subtotal"":626.7,""tax"":55.15,""shipping"":9.99,""total"":691.84},""shipping"":{""method"":""Express"",""address"":{""line1"":""169 Oak St"",""city"":""Chicago"",""state"":""IL"",""zip"":""60601"",""country"":""US""},""tracking"":{""carrier"":""ShipGo"",""number"":""TRK00000178"",""url"":""https://track.example.com/TRK00000178""}}},""payment"":{""status"":""captured"",""amount"":691.84,""currency"":""USD"",""cardFingerprint"":""fp_029"",""last4"":""3813""}}"
2025-05-18T19:59:59.179Z,ecom-cs-1,"{""eventId"":""evt_0179"",""eventType"":""purchase"",""occurredAt"":""2025-05-18T19:59:59.179Z"",""userId"":""usr_010"",""paymentMethodId"":""pm_010"",""order"":{""orderId"":""ORD-2025-10179"",""status"":""delivered"",""basket"":{""lines"":[{""lineId"":""line_1"",""itemId"":""item_038"",""name"":""Minimal Stand"",""quantity"":3,""unitPrice"":84.8,""lineTotal"":254.4},{""lineId"":""line_2"",""itemId"":""item_045"",""name"":""Rugged Speaker"",""quantity"":1,""unitPrice"":13.5,""lineTotal"":13.5},{""lineId"":""line_3"",""itemId"":""item_052"",""name"":""Soft Keyboard"",""quantity"":2,""unitPrice"":132.2,""lineTotal"":264.4},{""lineId"":""line_4"",""itemId"":""item_059"",""name"":""Max Hoodie"",""quantity"":3,""unitPrice"":61.9,""lineTotal"":185.7},{""lineId"":""line_5"",""itemId"":""item_066"",""name"":""Lite Lamp"",""quantity"":1,""unitPrice"":180.6,""lineTotal"":180.6}],""currency"":""USD""},""totals"":{""subtotal"":898.6,""tax"":79.08,""shipping"":15,""total"":992.68},""shipping"":{""method"":""Pickup"",""address"":{""line1"":""110 Market St"",""city"":""Boston"",""state"":""MA"",""zip"":""02108"",""country"":""US""},""tracking"":{""carrier"":""USPS"",""number"":""TRK00000179"",""url"":""https://track.example.com/TRK00000179""}}},""payment"":{""status"":""captured"",""amount"":992.68,""currency"":""USD"",""cardFingerprint"":""fp_010"",""last4"":""1970""}}"
2025-05-21T08:00:00.180Z,ecom-api-1,"{""eventId"":""evt_0180"",""eventType"":""purchase"",""occurredAt"":""2025-05-21T08:00:00.180Z"",""userId"":""usr_021"",""paymentMethodId"":""pm_021"",""order"":{""orderId"":""ORD-2025-10180"",""status"":""confirmed"",""basket"":{""lines"":[{""lineId"":""line_1"",""itemId"":""item_041"",""name"":""Pro Lamp"",""quantity"":1,""unitPrice"":135.1,""lineTotal"":135.1}],""currency"":""USD""},""totals"":{""subtotal"":135.1,""tax"":11.89,""shipping"":0,""total"":146.99},""shipping"":{""method"":""Standard"",""address"":{""line1"":""121 Oak St"",""city"":""Chicago"",""state"":""IL"",""zip"":""60601"",""country"":""US""},""tracking"":null}},""payment"":{""status"":""captured"",""amount"":146.99,""currency"":""USD"",""cardFingerprint"":""fp_021"",""last4"":""3037""},""diagnostics"":{""latencyMs"":260,""storefront"":{""channel"":""web"",""experiment"":{""id"":""chk_v3"",""variant"":""A""}}}}"
2025-05-24T09:01:01.181Z,ecom-api-2,"{""eventId"":""evt_0181"",""eventType"":""purchase"",""occurredAt"":""2025-05-24T09:01:01.181Z"",""userId"":""usr_032"",""paymentMethodId"":""pm_032"",""order"":{""orderId"":""ORD-2025-10181"",""status"":""fulfilled"",""basket"":{""lines"":[{""lineId"":""line_1"",""itemId"":""item_044"",""name"":""Soft Hoodie"",""quantity"":2,""unitPrice"":186.4,""lineTotal"":372.8},{""lineId"":""line_2"",""itemId"":""item_051"",""name"":""Max Lamp"",""quantity"":3,""unitPrice"":115.1,""lineTotal"":345.3}],""currency"":""USD""},""totals"":{""subtotal"":718.1,""tax"":63.19,""shipping"":5,""total"":786.29},""shipping"":{""method"":""Express"",""address"":{""line1"":""132 Pine St"",""city"":""Seattle"",""state"":""WA"",""zip"":""98101"",""country"":""US""},""tracking"":{""carrier"":""ShipGo"",""number"":""TRK00000181"",""url"":""https://track.example.com/TRK00000181""}}},""payment"":{""status"":""captured"",""amount"":786.29,""currency"":""USD"",""cardFingerprint"":""fp_032"",""last4"":""4104""}}"
2025-05-27T10:02:02.182Z,ecom-worker-1,"{""eventId"":""evt_0182"",""eventType"":""purchase"",""occurredAt"":""2025-05-27T10:02:02.182Z"",""userId"":""usr_043"",""paymentMethodId"":""pm_086"",""order"":{""orderId"":""ORD-2025-10182"",""status"":""shipped"",""basket"":{""lines"":[{""lineId"":""line_1"",""itemId"":""item_047"",""name"":""Classic Keyboard"",""quantity"":3,""unitPrice"":47.7,""lineTotal"":143.1},{""lineId"":""line_2"",""itemId"":""item_054"",""name"":""Minimal Hoodie"",""quantity"":1,""unitPrice"":166.4,""lineTotal"":166.4},{""lineId"":""line_3"",""itemId"":""item_061"",""name"":""Rugged Lamp"",""quantity"":2,""unitPrice"":95.1,""lineTotal"":190.2}],""currency"":""USD""},""totals"":{""subtotal"":499.7,""tax"":43.97,""shipping"":9.99,""total"":553.66},""shipping"":{""method"":""Pickup"",""address"":{""line1"":""143 Lake St"",""city"":""Denver"",""state"":""CO"",""zip"":""80202"",""country"":""US""},""tracking"":{""carrier"":""USPS"",""number"":""TRK00000182"",""url"":""https://track.example.com/TRK00000182""}}},""payment"":{""status"":""captured"",""amount"":553.66,""currency"":""USD"",""cardFingerprint"":""fp_019"",""last4"":""2843""}}"
2025-05-30T11:03:03.183Z,ecom-cs-1,"{""eventId"":""evt_0183"",""eventType"":""purchase"",""occurredAt"":""2025-05-30T11:03:03.183Z"",""userId"":""usr_054"",""paymentMethodId"":""pm_054"",""order"":{""orderId"":""ORD-2025-10183"",""status"":""delivered"",""basket"":{""lines"":[{""lineId"":""line_1"",""itemId"":""item_050"",""name"":""Lite Speaker"",""quantity"":1,""unitPrice"":98,""lineTotal"":98},{""lineId"":""line_2"",""itemId"":""item_057"",""name"":""Pro Keyboard"",""quantity"":2,""unitPrice"":27.7,""lineTotal"":55.4},{""lineId"":""line_3"",""itemId"":""item_064"",""name"":""Compact Hoodie"",""quantity"":3,""unitPrice"":146.4,""lineTotal"":439.2},{""lineId"":""line_4"",""itemId"":""item_071"",""name"":""Classic Lamp"",""quantity"":1,""unitPrice"":75.1,""lineTotal"":75.1}],""currency"":""USD""},""totals"":{""subtotal"":667.7,""tax"":58.76,""shipping"":15,""total"":741.46},""shipping"":{""method"":""Standard"",""address"":{""line1"":""154 Market St"",""city"":""Portland"",""state"":""OR"",""zip"":""97201"",""country"":""US""},""tracking"":{""carrier"":""FastParcel"",""number"":""TRK00000183"",""url"":""https://track.example.com/TRK00000183""}}},""payment"":{""status"":""captured"",""amount"":741.46,""currency"":""USD"",""cardFingerprint"":""fp_014"",""last4"":""2358""}}"
2025-06-02T12:04:04.184Z,ecom-api-1,"{""eventId"":""evt_0184"",""eventType"":""purchase"",""occurredAt"":""2025-06-02T12:04:04.184Z"",""userId"":""usr_065"",""paymentMethodId"":""pm_065"",""order"":{""orderId"":""ORD-2025-10184"",""status"":""confirmed"",""basket"":{""lines"":[{""lineId"":""line_1"",""itemId"":""item_053"",""name"":""Rugged Stand"",""quantity"":2,""unitPrice"":149.3,""lineTotal"":298.6},{""lineId"":""line_2"",""itemId"":""item_060"",""name"":""Soft Speaker"",""quantity"":3,""unitPrice"":78,""lineTotal"":234},{""lineId"":""line_3"",""itemId"":""item_067"",""name"":""Max Keyboard"",""quantity"":1,""unitPrice"":197.7,""lineTotal"":197.7},{""lineId"":""line_4"",""itemId"":""item_074"",""name"":""Lite Hoodie"",""quantity"":2,""unitPrice"":126.4,""lineTotal"":252.8},{""lineId"":""line_5"",""itemId"":""item_081"",""name"":""Pro Lamp"",""quantity"":3,""unitPrice"":55.1,""lineTotal"":165.3}],""currency"":""USD""},""totals"":{""subtotal"":1148.4,""tax"":101.06,""shipping"":0,""total"":1249.46},""shipping"":{""method"":""Express"",""address"":{""line1"":""165 Oak St"",""city"":""Austin"",""state"":""TX"",""zip"":""78701"",""country"":""US""},""tracking"":null}},""payment"":{""status"":""captured"",""amount"":1249.46,""currency"":""USD"",""cardFingerprint"":""fp_025"",""last4"":""3425""}}"
2025-06-05T13:05:05.185Z,ecom-api-2,"{""eventId"":""evt_0185"",""eventType"":""purchase"",""occurredAt"":""2025-06-05T13:05:05.185Z"",""userId"":""usr_006"",""paymentMethodId"":""pm_006"",""order"":{""orderId"":""ORD-2025-10185"",""status"":""fulfilled"",""basket"":{""lines"":[{""lineId"":""line_1"",""itemId"":""item_056"",""name"":""Compact Lamp"",""quantity"":3,""unitPrice"":10.6,""lineTotal"":31.8}],""currency"":""USD""},""totals"":{""subtotal"":31.8,""tax"":2.8,""shipping"":5,""total"":39.6},""shipping"":{""method"":""Pickup"",""address"":{""line1"":""106 Market St"",""city"":""Portland"",""state"":""OR"",""zip"":""97201"",""country"":""US""},""tracking"":{""carrier"":""USPS"",""number"":""TRK00000185"",""url"":""https://track.example.com/TRK00000185""}}},""payment"":{""status"":""captured"",""amount"":39.6,""currency"":""USD"",""cardFingerprint"":""fp_006"",""last4"":""1582""}}"
2025-06-08T14:06:06.186Z,ecom-worker-1,"{""eventId"":""evt_0186"",""eventType"":""purchase"",""occurredAt"":""2025-06-08T14:06:06.186Z"",""userId"":""usr_017"",""paymentMethodId"":""pm_017"",""order"":{""orderId"":""ORD-2025-10186"",""status"":""shipped"",""basket"":{""lines"":[{""lineId"":""line_1"",""itemId"":""item_059"",""name"":""Max Hoodie"",""quantity"":1,""unitPrice"":61.9,""lineTotal"":61.9},{""lineId"":""line_2"",""itemId"":""item_066"",""name"":""Lite Lamp"",""quantity"":2,""unitPrice"":180.6,""lineTotal"":361.2}],""currency"":""USD""},""totals"":{""subtotal"":423.1,""tax"":37.23,""shipping"":9.99,""total"":470.32},""shipping"":{""method"":""Standard"",""address"":{""line1"":""117 Oak St"",""city"":""Austin"",""state"":""TX"",""zip"":""78701"",""country"":""US""},""tracking"":{""carrier"":""FastParcel"",""number"":""TRK00000186"",""url"":""https://track.example.com/TRK00000186""}}},""payment"":{""status"":""captured"",""amount"":470.32,""currency"":""USD"",""cardFingerprint"":""fp_017"",""last4"":""2649""}}"
2025-06-11T15:07:07.187Z,ecom-cs-1,"{""eventId"":""evt_0187"",""eventType"":""purchase"",""occurredAt"":""2025-06-11T15:07:07.187Z"",""userId"":""usr_028"",""paymentMethodId"":""pm_028"",""order"":{""orderId"":""ORD-2025-10187"",""status"":""delivered"",""basket"":{""lines"":[{""lineId"":""line_1"",""itemId"":""item_062"",""name"":""Minimal Keyboard"",""quantity"":2,""unitPrice"":112.2,""lineTotal"":224.4},{""lineId"":""line_2"",""itemId"":""item_069"",""name"":""Rugged Hoodie"",""quantity"":3,""unitPrice"":41.9,""lineTotal"":125.7},{""lineId"":""line_3"",""itemId"":""item_076"",""name"":""Soft Lamp"",""quantity"":1,""unitPrice"":160.6,""lineTotal"":160.6}],""currency"":""USD""},""totals"":{""subtotal"":510.7,""tax"":44.94,""shipping"":15,""total"":570.64},""shipping"":{""method"":""Express"",""address"":{""line1"":""128 Pine St"",""city"":""Atlanta"",""state"":""GA"",""zip"":""30303"",""country"":""US""},""tracking"":{""carrier"":""ShipGo"",""number"":""TRK00000187"",""url"":""https://track.example.com/TRK00000187""}}},""payment"":{""status"":""captured"",""amount"":570.64,""currency"":""USD"",""cardFingerprint"":""fp_028"",""last4"":""3716""}}"
2025-06-14T16:08:08.188Z,ecom-api-1,"{""eventId"":""evt_0188"",""eventType"":""purchase"",""occurredAt"":""2025-06-14T16:08:08.188Z"",""userId"":""usr_039"",""paymentMethodId"":""pm_039"",""order"":{""orderId"":""ORD-2025-10188"",""status"":""confirmed"",""basket"":{""lines"":[{""lineId"":""line_1"",""itemId"":""item_065"",""name"":""Pro Speaker"",""quantity"":3,""unitPrice"":163.5,""lineTotal"":490.5},{""lineId"":""line_2"",""itemId"":""item_072"",""name"":""Compact Keyboard"",""quantity"":1,""unitPrice"":92.2,""lineTotal"":92.2},{""lineId"":""line_3"",""itemId"":""item_079"",""name"":""Classic Hoodie"",""quantity"":2,""unitPrice"":21.9,""lineTotal"":43.8},{""lineId"":""line_4"",""itemId"":""item_086"",""name"":""Minimal Lamp"",""quantity"":3,""unitPrice"":140.6,""lineTotal"":421.8}],""currency"":""USD""},""totals"":{""subtotal"":1048.3,""tax"":92.25,""shipping"":0,""total"":1140.55},""shipping"":{""method"":""Pickup"",""address"":{""line1"":""139 Lake St"",""city"":""Miami"",""state"":""FL"",""zip"":""33101"",""country"":""US""},""tracking"":null}},""payment"":{""status"":""captured"",""amount"":1140.55,""currency"":""USD"",""cardFingerprint"":""fp_039"",""last4"":""4783""}}"
2025-06-17T17:09:09.189Z,ecom-api-2,"{""eventId"":""evt_0189"",""eventType"":""purchase"",""occurredAt"":""2025-06-17T17:09:09.189Z"",""userId"":""usr_050"",""paymentMethodId"":""pm_097"",""order"":{""orderId"":""ORD-2025-10189"",""status"":""fulfilled"",""basket"":{""lines"":[{""lineId"":""line_1"",""itemId"":""item_068"",""name"":""Soft Stand"",""quantity"":1,""unitPrice"":24.8,""lineTotal"":24.8},{""lineId"":""line_2"",""itemId"":""item_075"",""name"":""Max Speaker"",""quantity"":2,""unitPrice"":143.5,""lineTotal"":287},{""lineId"":""line_3"",""itemId"":""item_082"",""name"":""Lite Keyboard"",""quantity"":3,""unitPrice"":72.2,""lineTotal"":216.6},{""lineId"":""line_4"",""itemId"":""item_089"",""name"":""Pro Hoodie"",""quantity"":1,""unitPrice"":191.9,""lineTotal"":191.9},{""lineId"":""line_5"",""itemId"":""item_096"",""name"":""Compact Lamp"",""quantity"":2,""unitPrice"":120.6,""lineTotal"":241.2}],""currency"":""USD""},""totals"":{""subtotal"":961.5,""tax"":84.61,""shipping"":5,""total"":1051.11},""shipping"":{""method"":""Standard"",""address"":{""line1"":""150 Market St"",""city"":""Boston"",""state"":""MA"",""zip"":""02108"",""country"":""US""},""tracking"":{""carrier"":""FastParcel"",""number"":""TRK00000189"",""url"":""https://track.example.com/TRK00000189""}}},""payment"":{""status"":""captured"",""amount"":1051.11,""currency"":""USD"",""cardFingerprint"":""fp_012"",""last4"":""2164""}}"
